term_str,n,p,i,n_chars,porter_stem,stop,max_pos,max_pos_group
dive,1,9.94965474698028e-06,16.616922104317258,4,dive,False,NN,n
dived,1,9.94965474698028e-06,16.616922104317258,5,dive,False,VBN,v
diverse,1,9.94965474698028e-06,16.616922104317258,7,divers,False,JJ,j
diversion,1,9.94965474698028e-06,16.616922104317258,9,divers,False,NN,n
dives,1,9.94965474698028e-06,16.616922104317258,5,dive,False,VBZ,v
divide,3,2.984896424094084e-05,15.031959603596103,6,divid,False,VB,v
divided,3,2.984896424094084e-05,15.031959603596103,7,divid,False,VBN,v
divider,1,9.94965474698028e-06,16.616922104317258,7,divid,False,NN,n
dividing,8,7.959723797584224e-05,13.61692210431726,8,divid,False,VBG,v
dizzy,2,1.989930949396056e-05,15.61692210431726,5,dizzi,False,NN,n
dna,2,1.989930949396056e-05,15.61692210431726,3,dna,False,NN,n
do,920,0.009153682367221857,6.771432053372884,2,do,True,VBP,v
dock,2,1.989930949396056e-05,15.61692210431726,4,dock,False,NN,n
doctor,9,8.954689272282252e-05,13.446997102874947,6,doctor,False,NN,n
document,1,9.94965474698028e-06,16.616922104317258,8,document,False,NN,n
dodgeball,1,9.94965474698028e-06,16.616922104317258,9,dodgebal,False,JJ,j
does,83,0.0008258213439993632,10.241882672970334,4,doe,True,VBZ,v
doesn,13,0.00012934551171074363,12.916482386176167,5,doesn,True,VBZ,v
dog,17,0.00016914413069866476,12.52945926306692,3,dog,False,NN,n
doggie,2,1.989930949396056e-05,15.61692210431726,6,doggi,False,NN,n
dogs,13,0.00012934551171074363,12.916482386176167,4,dog,False,NNS,n
doing,67,0.0006666268680476788,10.550832913859487,5,do,True,VBG,v
dokonjo,1,9.94965474698028e-06,16.616922104317258,7,dokonjo,False,NNP,n
doll,1,9.94965474698028e-06,16.616922104317258,4,doll,False,NN,n
dollar,1,9.94965474698028e-06,16.616922104317258,6,dollar,False,NN,n
dolly,1,9.94965474698028e-06,16.616922104317258,5,dolli,False,RB,r
domain,1,9.94965474698028e-06,16.616922104317258,6,domain,False,NN,n
dome,1,9.94965474698028e-06,16.616922104317258,4,dome,False,NNP,n
domestic,1,9.94965474698028e-06,16.616922104317258,8,domest,False,JJ,j
don,103,0.001024814438938969,9.930421577134041,3,don,True,NNP,n
donald,1,9.94965474698028e-06,16.616922104317258,6,donald,False,NNP,n
donation,1,9.94965474698028e-06,16.616922104317258,8,donat,False,NN,n
donations,1,9.94965474698028e-06,16.616922104317258,9,donat,False,NNS,n
done,41,0.0004079358446261915,11.259370099699176,4,done,False,VBN,v
dontcha,3,2.984896424094084e-05,15.031959603596103,7,dontcha,False,JJ,j
doomed,1,9.94965474698028e-06,16.616922104317258,6,doom,False,VBN,v
door,44,0.0004377848088671323,11.157490485679961,4,door,False,NN,n
doorless,1,9.94965474698028e-06,16.616922104317258,8,doorless,False,NN,n
doors,4,3.979861898792112e-05,14.61692210431726,5,door,False,NNS,n
doorway,4,3.979861898792112e-05,14.61692210431726,7,doorway,False,NN,n
dope,2,1.989930949396056e-05,15.61692210431726,4,dope,False,NN,n
dopey,1,9.94965474698028e-06,16.616922104317258,5,dopey,False,JJ,j
dora,9,8.954689272282252e-05,13.446997102874947,4,dora,False,NNP,n
dosojin,3,2.984896424094084e-05,15.031959603596103,7,dosojin,False,NNP,n
double,2,1.989930949396056e-05,15.61692210431726,6,doubl,False,NN,n
doubleedged,1,9.94965474698028e-06,16.616922104317258,11,doubleedg,False,JJ,j
doubt,5,4.9748273734901396e-05,14.294994009429898,5,doubt,False,NN,n
doubts,1,9.94965474698028e-06,16.616922104317258,6,doubt,False,NNS,n
doughnuts,1,9.94965474698028e-06,16.616922104317258,9,doughnut,False,NNP,n
dove,2,1.989930949396056e-05,15.61692210431726,4,dove,False,NN,n
down,153,0.0015222971762879828,9.359534261624608,4,down,True,RP,x
downfall,1,9.94965474698028e-06,16.616922104317258,8,downfal,False,NN,n
downhearted,1,9.94965474698028e-06,16.616922104317258,11,downheart,False,JJ,j
downpour,1,9.94965474698028e-06,16.616922104317258,8,downpour,False,NN,n
downstairs,4,3.979861898792112e-05,14.61692210431726,10,downstair,False,NNS,n
dozens,3,2.984896424094084e-05,15.031959603596103,6,dozen,False,NNS,n
dr,5,4.9748273734901396e-05,14.294994009429898,2,dr,False,NNP,n
draft,1,9.94965474698028e-06,16.616922104317258,5,draft,False,NN,n
drag,4,3.979861898792112e-05,14.61692210431726,4,drag,False,NN,n
dragged,2,1.989930949396056e-05,15.61692210431726,7,drag,False,VBD,v
dragon,15,0.0001492448212047042,12.71003150870874,6,dragon,False,NN,n
drama,2,1.989930949396056e-05,15.61692210431726,5,drama,False,NN,n
drank,2,1.989930949396056e-05,15.61692210431726,5,drank,False,NN,n
draw,12,0.00011939585696376336,13.031959603596103,4,draw,False,VB,v
drawer,2,1.989930949396056e-05,15.61692210431726,6,drawer,False,NN,n
drawers,1,9.94965474698028e-06,16.616922104317258,7,drawer,False,NNS,n
drawing,5,4.9748273734901396e-05,14.294994009429898,7,draw,False,VBG,v
drawn,1,9.94965474698028e-06,16.616922104317258,5,drawn,False,NN,n
draws,1,9.94965474698028e-06,16.616922104317258,5,draw,False,NNS,n
dreadful,3,2.984896424094084e-05,15.031959603596103,8,dread,False,JJ,j
dream,31,0.00030843929715638867,11.662725793930385,5,dream,False,NN,n
dreamed,5,4.9748273734901396e-05,14.294994009429898,7,dream,False,VBD,v
dreaming,8,7.959723797584224e-05,13.61692210431726,8,dream,False,VBG,v
dreams,10,9.949654746980279e-05,13.294994009429898,6,dream,False,NNS,n
dress,11,0.00010944620221678308,13.157490485679961,5,dress,False,NN,n
dressed,2,1.989930949396056e-05,15.61692210431726,7,dress,False,VBD,v
drew,3,2.984896424094084e-05,15.031959603596103,4,drew,False,VBD,v
dried,7,6.964758322886195e-05,13.809567182259656,5,dri,False,VBD,v
drifted,2,1.989930949396056e-05,15.61692210431726,7,drift,False,VBD,v
drills,3,2.984896424094084e-05,15.031959603596103,6,drill,False,NNS,n
drink,12,0.00011939585696376336,13.031959603596103,5,drink,False,VB,v
drinking,2,1.989930949396056e-05,15.61692210431726,8,drink,False,NN,n
drinks,2,1.989930949396056e-05,15.61692210431726,6,drink,False,NNS,n
dripped,1,9.94965474698028e-06,16.616922104317258,7,drip,False,VBN,v
drive,4,3.979861898792112e-05,14.61692210431726,5,drive,False,VB,v
driven,1,9.94965474698028e-06,16.616922104317258,6,driven,False,VBN,v
driver,2,1.989930949396056e-05,15.61692210431726,6,driver,False,NN,n
drives,1,9.94965474698028e-06,16.616922104317258,6,drive,False,VBZ,v
droops,1,9.94965474698028e-06,16.616922104317258,6,droop,False,NNS,n
drop,15,0.0001492448212047042,12.71003150870874,4,drop,False,NN,n
dropped,3,2.984896424094084e-05,15.031959603596103,7,drop,False,VBD,v
dropping,3,2.984896424094084e-05,15.031959603596103,8,drop,False,VBG,v
drops,12,0.00011939585696376336,13.031959603596103,5,drop,False,VBZ,v
drown,2,1.989930949396056e-05,15.61692210431726,5,drown,False,NN,n
drowning,1,9.94965474698028e-06,16.616922104317258,8,drown,False,NN,n
drums,1,9.94965474698028e-06,16.616922104317258,5,drum,False,NNS,n
dry,7,6.964758322886195e-05,13.809567182259656,3,dri,False,JJ,j
duck,2,1.989930949396056e-05,15.61692210431726,4,duck,False,NN,n
duckling,2,1.989930949396056e-05,15.61692210431726,8,duckl,False,NN,n
due,12,0.00011939585696376336,13.031959603596103,3,due,False,JJ,j
dug,2,1.989930949396056e-05,15.61692210431726,3,dug,False,NN,n
dumb,1,9.94965474698028e-06,16.616922104317258,4,dumb,False,JJ,j
dummy,4,3.979861898792112e-05,14.61692210431726,5,dummi,False,NN,n
dump,7,6.964758322886195e-05,13.809567182259656,4,dump,False,NN,n
dumped,2,1.989930949396056e-05,15.61692210431726,6,dump,False,VBD,v
dumping,3,2.984896424094084e-05,15.031959603596103,7,dump,False,NN,n
dumpling,5,4.9748273734901396e-05,14.294994009429898,8,dumpl,False,NN,n
dumplings,1,9.94965474698028e-06,16.616922104317258,9,dumpl,False,NNS,n
dumps,1,9.94965474698028e-06,16.616922104317258,5,dump,False,NNS,n
dunce,1,9.94965474698028e-06,16.616922104317258,5,dunc,False,NN,n
dunno,1,9.94965474698028e-06,16.616922104317258,5,dunno,False,VBP,v
during,9,8.954689272282252e-05,13.446997102874947,6,dure,True,IN,x
dusk,1,9.94965474698028e-06,16.616922104317258,4,dusk,False,NN,n
dust,3,2.984896424094084e-05,15.031959603596103,4,dust,False,NN,n
dusty,2,1.989930949396056e-05,15.61692210431726,5,dusti,False,JJ,j
duties,1,9.94965474698028e-06,16.616922104317258,6,duti,False,NNS,n
duty,4,3.979861898792112e-05,14.61692210431726,4,duti,False,NN,n
dwindled,1,9.94965474698028e-06,16.616922104317258,8,dwindl,False,VBN,v
dye,2,1.989930949396056e-05,15.61692210431726,3,dye,False,VB,v
dyed,2,1.989930949396056e-05,15.61692210431726,4,dy,False,VBN,v
dying,5,4.9748273734901396e-05,14.294994009429898,5,die,False,VBG,v
dynamite,2,1.989930949396056e-05,15.61692210431726,8,dynamit,False,JJ,j
e,1,9.94965474698028e-06,16.616922104317258,1,e,False,NN,n
each,21,0.0002089427496865859,12.2246046815385,4,each,True,DT,x
eager,3,2.984896424094084e-05,15.031959603596103,5,eager,False,JJ,j
eagerly,4,3.979861898792112e-05,14.61692210431726,7,eagerli,False,RB,r
earlier,6,5.969792848188168e-05,14.031959603596103,7,earlier,False,JJR,j
early,6,5.969792848188168e-05,14.031959603596103,5,earli,False,JJ,j
earn,2,1.989930949396056e-05,15.61692210431726,4,earn,False,NN,n
earned,1,9.94965474698028e-06,16.616922104317258,6,earn,False,VBN,v
ears,3,2.984896424094084e-05,15.031959603596103,4,ear,False,NNS,n
earth,24,0.0002387917139275267,12.031959603596103,5,earth,False,NN,n
earthquake,2,1.989930949396056e-05,15.61692210431726,10,earthquak,False,NN,n
ease,1,9.94965474698028e-06,16.616922104317258,4,eas,False,NN,n
easier,2,1.989930949396056e-05,15.61692210431726,6,easier,False,JJR,j
easily,7,6.964758322886195e-05,13.809567182259656,6,easili,False,RB,r
east,8,7.959723797584224e-05,13.61692210431726,4,east,False,NN,n
eastern,1,9.94965474698028e-06,16.616922104317258,7,eastern,False,JJ,j
easy,12,0.00011939585696376336,13.031959603596103,4,easi,False,JJ,j
eat,95,0.0009452172009631266,10.04706649598631,3,eat,False,VB,v
eaten,7,6.964758322886195e-05,13.809567182259656,5,eaten,False,VBN,v
eating,11,0.00010944620221678308,13.157490485679961,6,eat,False,VBG,v
eats,3,2.984896424094084e-05,15.031959603596103,4,eat,False,VBZ,v
eboshi,9,8.954689272282252e-05,13.446997102874947,6,eboshi,False,NNP,n
eboshisama,33,0.0003283386066503492,11.572527984958805,10,eboshisama,False,NNP,n
eclairs,1,9.94965474698028e-06,16.616922104317258,7,eclair,False,NNS,n
economic,1,9.94965474698028e-06,16.616922104317258,8,econom,False,JJ,j
economize,1,9.94965474698028e-06,16.616922104317258,9,econom,False,VB,v
economy,2,1.989930949396056e-05,15.61692210431726,7,economi,False,NN,n
edge,6,5.969792848188168e-05,14.031959603596103,4,edg,False,NN,n
edible,1,9.94965474698028e-06,16.616922104317258,6,edibl,False,JJ,j
edo,1,9.94965474698028e-06,16.616922104317258,3,edo,False,NNP,n
eeeh,1,9.94965474698028e-06,16.616922104317258,4,eeeh,False,NNP,n
eeevery,1,9.94965474698028e-06,16.616922104317258,7,eeeveri,False,JJ,j
eek,2,1.989930949396056e-05,15.61692210431726,3,eek,False,NN,n
eeks,1,9.94965474698028e-06,16.616922104317258,4,eek,False,NNP,n
eerie,1,9.94965474698028e-06,16.616922104317258,5,eeri,False,NN,n
effect,3,2.984896424094084e-05,15.031959603596103,6,effect,False,NN,n
effected,1,9.94965474698028e-06,16.616922104317258,8,effect,False,VBN,v
effort,2,1.989930949396056e-05,15.61692210431726,6,effort,False,NN,n
efforts,5,4.9748273734901396e-05,14.294994009429898,7,effort,False,NNS,n
egg,17,0.00016914413069866476,12.52945926306692,3,egg,False,NN,n
eggs,7,6.964758322886195e-05,13.809567182259656,4,egg,False,NNS,n
eggthief,1,9.94965474698028e-06,16.616922104317258,8,eggthief,False,NN,n
ego,1,9.94965474698028e-06,16.616922104317258,3,ego,False,NN,n
eh,33,0.0003283386066503492,11.572527984958805,2,eh,False,NNP,n
ehh,2,1.989930949396056e-05,15.61692210431726,3,ehh,False,NNP,n
either,10,9.949654746980279e-05,13.294994009429898,6,either,False,DT,x
elaborate,1,9.94965474698028e-06,16.616922104317258,9,elabor,False,VB,v
elder,2,1.989930949396056e-05,15.61692210431726,5,elder,False,NN,n
elders,10,9.949654746980279e-05,13.294994009429898,6,elder,False,NNS,n
eldest,1,9.94965474698028e-06,16.616922104317258,6,eldest,False,JJS,j
electric,1,9.94965474698028e-06,16.616922104317258,8,electr,False,JJ,j
electrical,1,9.94965474698028e-06,16.616922104317258,10,electr,False,JJ,j
electricity,2,1.989930949396056e-05,15.61692210431726,11,electr,False,NN,n
elegant,2,1.989930949396056e-05,15.61692210431726,7,eleg,False,JJ,j
elementary,4,3.979861898792112e-05,14.61692210431726,10,elementari,False,JJ,j
elevator,9,8.954689272282252e-05,13.446997102874947,8,elev,False,NN,n
elixir,2,1.989930949396056e-05,15.61692210431726,6,elixir,False,NN,n
elm,1,9.94965474698028e-06,16.616922104317258,3,elm,False,NNP,n
eloquent,1,9.94965474698028e-06,16.616922104317258,8,eloqu,False,JJ,j
else,28,0.0002785903329154478,11.809567182259656,4,els,False,RB,r
elsewhere,2,1.989930949396056e-05,15.61692210431726,9,elsewher,False,RB,r
em,7,6.964758322886195e-05,13.809567182259656,2,em,False,PRP,x
embarrassed,1,9.94965474698028e-06,16.616922104317258,11,embarrass,False,JJ,j
embarrassment,1,9.94965474698028e-06,16.616922104317258,13,embarrass,False,NN,n
embraced,1,9.94965474698028e-06,16.616922104317258,8,embrac,False,VBD,v
emerged,2,1.989930949396056e-05,15.61692210431726,7,emerg,False,NN,n
emergency,13,0.00012934551171074363,12.916482386176167,9,emerg,False,NN,n
emerges,3,2.984896424094084e-05,15.031959603596103,7,emerg,False,VBZ,v
emishi,1,9.94965474698028e-06,16.616922104317258,6,emishi,False,NNP,n
emperor,7,6.964758322886195e-05,13.809567182259656,7,emperor,False,NNP,n
empire,4,3.979861898792112e-05,14.61692210431726,6,empir,False,NN,n
employ,1,9.94965474698028e-06,16.616922104317258,6,employ,False,VB,v
employees,2,1.989930949396056e-05,15.61692210431726,9,employe,False,NNS,n
employer,1,9.94965474698028e-06,16.616922104317258,8,employ,False,NN,n
emptied,1,9.94965474698028e-06,16.616922104317258,7,empti,False,JJ,j
empty,6,5.969792848188168e-05,14.031959603596103,5,empti,False,JJ,j
enamel,3,2.984896424094084e-05,15.031959603596103,6,enamel,False,NN,n
encircle,1,9.94965474698028e-06,16.616922104317258,8,encircl,False,VB,v
encountered,1,9.94965474698028e-06,16.616922104317258,11,encount,False,VBN,v
encourage,2,1.989930949396056e-05,15.61692210431726,9,encourag,False,VB,v
encouraged,1,9.94965474698028e-06,16.616922104317258,10,encourag,False,VBD,v
end,29,0.0002885399876624281,11.758941109189687,3,end,False,NN,n
ended,2,1.989930949396056e-05,15.61692210431726,5,end,False,VBD,v
ending,2,1.989930949396056e-05,15.61692210431726,6,end,False,VBG,v
endless,2,1.989930949396056e-05,15.61692210431726,7,endless,False,JJ,j
ends,2,1.989930949396056e-05,15.61692210431726,4,end,False,VBZ,v
endure,1,9.94965474698028e-06,16.616922104317258,6,endur,False,VB,v
enemies,1,9.94965474698028e-06,16.616922104317258,7,enemi,False,NNS,n
enemy,17,0.00016914413069866476,12.52945926306692,5,enemi,False,NN,n
energy,14,0.0001392951664577239,12.809567182259656,6,energi,False,NN,n
engaged,2,1.989930949396056e-05,15.61692210431726,7,engag,False,VBN,v
engagement,1,9.94965474698028e-06,16.616922104317258,10,engag,False,NN,n
engine,28,0.0002785903329154478,11.809567182259656,6,engin,False,NN,n
engineer,12,0.00011939585696376336,13.031959603596103,8,engin,False,NN,n
engineers,4,3.979861898792112e-05,14.61692210431726,9,engin,False,NNS,n
engines,5,4.9748273734901396e-05,14.294994009429898,7,engin,False,NNS,n
english,3,2.984896424094084e-05,15.031959603596103,7,english,False,JJ,j
engravings,1,9.94965474698028e-06,16.616922104317258,10,engrav,False,NNS,n
enjoined,1,9.94965474698028e-06,16.616922104317258,8,enjoin,False,VBN,v
enjoy,4,3.979861898792112e-05,14.61692210431726,5,enjoy,False,VB,v
enomoto,1,9.94965474698028e-06,16.616922104317258,7,enomoto,False,NNP,n
enomotosan,1,9.94965474698028e-06,16.616922104317258,10,enomotosan,False,NNP,n
enormous,5,4.9748273734901396e-05,14.294994009429898,8,enorm,False,JJ,j
enough,51,0.0005074323920959943,10.944496762345764,6,enough,False,RB,r
enraged,1,9.94965474698028e-06,16.616922104317258,7,enrag,False,JJ,j
enrique,2,1.989930949396056e-05,15.61692210431726,7,enriqu,False,NNP,n
enshrined,1,9.94965474698028e-06,16.616922104317258,9,enshrin,False,VBN,v
ensure,1,9.94965474698028e-06,16.616922104317258,6,ensur,False,VB,v
enter,5,4.9748273734901396e-05,14.294994009429898,5,enter,False,VB,v
entered,4,3.979861898792112e-05,14.61692210431726,7,enter,False,VBD,v
enters,3,2.984896424094084e-05,15.031959603596103,6,enter,False,NNS,n
entertain,2,1.989930949396056e-05,15.61692210431726,9,entertain,False,NNP,n
enthusiasm,4,3.979861898792112e-05,14.61692210431726,10,enthusiasm,False,NN,n
enthusiastic,2,1.989930949396056e-05,15.61692210431726,12,enthusiast,False,JJ,j
entire,4,3.979861898792112e-05,14.61692210431726,6,entir,False,JJ,j
entirely,3,2.984896424094084e-05,15.031959603596103,8,entir,False,RB,r
entitled,1,9.94965474698028e-06,16.616922104317258,8,entitl,False,VBD,v
entrance,11,0.00010944620221678308,13.157490485679961,8,entranc,False,NN,n
entranced,1,9.94965474698028e-06,16.616922104317258,9,entranc,False,VBN,v
entrust,1,9.94965474698028e-06,16.616922104317258,7,entrust,False,VBP,v
entry,1,9.94965474698028e-06,16.616922104317258,5,entri,False,NN,n
enviable,2,1.989930949396056e-05,15.61692210431726,8,enviabl,False,JJ,j
envied,1,9.94965474698028e-06,16.616922104317258,6,envi,False,VBD,v
enviously,1,9.94965474698028e-06,16.616922104317258,9,envious,False,RB,r
environment,1,9.94965474698028e-06,16.616922104317258,11,environ,False,NN,n
environmentalists,1,9.94965474698028e-06,16.616922104317258,17,environmentalist,False,NNS,n
envy,2,1.989930949396056e-05,15.61692210431726,4,envi,False,NN,n
equally,1,9.94965474698028e-06,16.616922104317258,7,equal,False,RB,r
equals,1,9.94965474698028e-06,16.616922104317258,6,equal,False,NNS,n
equations,1,9.94965474698028e-06,16.616922104317258,9,equat,False,NNS,n
equipment,1,9.94965474698028e-06,16.616922104317258,9,equip,False,NN,n
er,4,3.979861898792112e-05,14.61692210431726,2,er,False,NN,n
era,12,0.00011939585696376336,13.031959603596103,3,era,False,NN,n
erase,3,2.984896424094084e-05,15.031959603596103,5,eras,False,VB,v
erosion,1,9.94965474698028e-06,16.616922104317258,7,eros,False,NN,n
errand,1,9.94965474698028e-06,16.616922104317258,6,errand,False,NN,n
error,1,9.94965474698028e-06,16.616922104317258,5,error,False,NN,n
escape,8,7.959723797584224e-05,13.61692210431726,6,escap,False,VB,v
escaped,4,3.979861898792112e-05,14.61692210431726,7,escap,False,VBD,v
escaping,2,1.989930949396056e-05,15.61692210431726,8,escap,False,NN,n
escort,3,2.984896424094084e-05,15.031959603596103,6,escort,False,VB,v
escorting,1,9.94965474698028e-06,16.616922104317258,9,escort,False,VBG,v
escorts,1,9.94965474698028e-06,16.616922104317258,7,escort,False,VBZ,v
especially,3,2.984896424094084e-05,15.031959603596103,10,especi,False,RB,r
essay,2,1.989930949396056e-05,15.61692210431726,5,essay,False,NN,n
essential,2,1.989930949396056e-05,15.61692210431726,9,essenti,False,JJ,j
est,1,9.94965474698028e-06,16.616922104317258,3,est,False,NN,n
establish,1,9.94965474698028e-06,16.616922104317258,9,establish,False,VB,v
establishment,1,9.94965474698028e-06,16.616922104317258,13,establish,False,NN,n
