film_name,chunk_num,sent_num,token_num,token_str,term_str,speaker,pos,pos_group
takahata_only_yesterday,228,0,2,you,you,"GIRLS ABC (singing, in unison)",PRP,x
takahata_only_yesterday,228,0,3,but,but,"GIRLS ABC (singing, in unison)",CC,x
takahata_only_yesterday,229,0,0,Cha,cha,GIRL C,NNP,n
takahata_only_yesterday,229,0,1,cha,cha,GIRL C,NN,n
takahata_only_yesterday,229,0,2,cha,cha,GIRL C,NN,n
takahata_only_yesterday,229,0,3,cha,cha,GIRL C,NN,n
takahata_only_yesterday,230,0,0,we,we,GIRLS ABC (cont'd),PRP,x
takahata_only_yesterday,230,0,1,'re,re,GIRLS ABC (cont'd),VBP,v
takahata_only_yesterday,230,0,2,apart,apart,GIRLS ABC (cont'd),RB,r
takahata_only_yesterday,231,0,0,Cha,cha,GIRL C,NNP,n
takahata_only_yesterday,231,0,1,cha,cha,GIRL C,NN,n
takahata_only_yesterday,231,0,2,cha,cha,GIRL C,NN,n
takahata_only_yesterday,231,0,3,cha,cha,GIRL C,NN,n
takahata_only_yesterday,232,0,0,just,just,GIRLS ABC (cont'd),RB,r
takahata_only_yesterday,232,0,1,like,like,GIRLS ABC (cont'd),IN,x
takahata_only_yesterday,232,0,2,the,the,GIRLS ABC (cont'd),DT,x
takahata_only_yesterday,232,0,3,stars,stars,GIRLS ABC (cont'd),NNS,n
takahata_only_yesterday,233,0,0,Cha,cha,GIRL C,NNP,n
takahata_only_yesterday,233,0,1,cha,cha,GIRL C,NN,n
takahata_only_yesterday,233,0,2,cha,cha,GIRL C,NN,n
takahata_only_yesterday,233,0,3,cha,cha,GIRL C,NN,n
takahata_only_yesterday,234,0,0,that,that,GIRLS ABC (cont'd),IN,x
takahata_only_yesterday,234,0,1,we,we,GIRLS ABC (cont'd),PRP,x
takahata_only_yesterday,234,0,2,see,see,GIRLS ABC (cont'd),VBP,v
takahata_only_yesterday,234,0,3,far,far,GIRLS ABC (cont'd),RB,r
takahata_only_yesterday,234,0,4,away.,away,GIRLS ABC (cont'd),JJ,j
takahata_only_yesterday,235,0,0,Goodbye,goodbye,TSUNEKO,NNP,n
takahata_only_yesterday,236,0,0,Taeko-chan,taekochan,TSUNEKO,NNP,n
takahata_only_yesterday,236,0,1,Taeko,taeko,TSUNEKO,NNP,n
takahata_only_yesterday,236,1,0,We,we,TSUNEKO,PRP,x
takahata_only_yesterday,236,1,1,just,just,TSUNEKO,RB,r
takahata_only_yesterday,236,1,2,got,got,TSUNEKO,VBD,v
takahata_only_yesterday,236,1,3,back,back,TSUNEKO,RB,r
takahata_only_yesterday,236,1,4,from,from,TSUNEKO,IN,x
takahata_only_yesterday,236,1,5,meeting,meeting,TSUNEKO,VBG,v
takahata_only_yesterday,236,1,6,Hirota-kun,hirotakun,TSUNEKO,NNP,n
takahata_only_yesterday,236,1,7,Hirota,hirota,TSUNEKO,NNP,n
takahata_only_yesterday,237,0,0,Whaa,whaa,TAEKO,NN,n
takahata_only_yesterday,238,0,0,I,i,TSUNEKO,PRP,x
takahata_only_yesterday,238,0,1,certainly,certainly,TSUNEKO,RB,r
takahata_only_yesterday,238,0,2,did,did,TSUNEKO,VBD,v
takahata_only_yesterday,238,0,3,n't,nt,TSUNEKO,RB,r
takahata_only_yesterday,238,0,4,forget,forget,TSUNEKO,VB,v
takahata_only_yesterday,238,0,5,to,to,TSUNEKO,TO,x
takahata_only_yesterday,238,0,6,tell,tell,TSUNEKO,VB,v
takahata_only_yesterday,238,0,7,him,him,TSUNEKO,PRP,x
takahata_only_yesterday,238,0,8,you,you,TSUNEKO,PRP,x
takahata_only_yesterday,238,0,9,did,did,TSUNEKO,VBD,v
takahata_only_yesterday,238,0,10,n't,nt,TSUNEKO,RB,r
takahata_only_yesterday,238,0,11,want,want,TSUNEKO,VB,v
takahata_only_yesterday,238,0,12,him,him,TSUNEKO,PRP,x
takahata_only_yesterday,238,0,13,writing,writing,TSUNEKO,VBG,v
takahata_only_yesterday,238,0,14,strange,strange,TSUNEKO,JJ,j
takahata_only_yesterday,238,0,15,things,things,TSUNEKO,NNS,n
takahata_only_yesterday,239,0,0,Tsuneko-chan,tsunekochan,AIKO,NNP,n
takahata_only_yesterday,239,0,1,Tsuneko,tsuneko,AIKO,NNP,n
takahata_only_yesterday,240,0,0,Oops,oops,TSUNEKO,NNS,n
takahata_only_yesterday,240,0,1,not,not,TSUNEKO,RB,r
takahata_only_yesterday,240,0,2,supposed,supposed,TSUNEKO,VBN,v
takahata_only_yesterday,240,0,3,to,to,TSUNEKO,TO,x
takahata_only_yesterday,240,0,4,do,do,TSUNEKO,VB,v
takahata_only_yesterday,240,0,5,that,that,TSUNEKO,DT,x
takahata_only_yesterday,241,0,0,Good,good,BRAIDED HAIR GIRL,JJ,j
takahata_only_yesterday,241,0,1,for,for,BRAIDED HAIR GIRL,IN,x
takahata_only_yesterday,241,0,2,you,you,BRAIDED HAIR GIRL,PRP,x
takahata_only_yesterday,241,0,3,Taeko-chan,taekochan,BRAIDED HAIR GIRL,JJ,j
takahata_only_yesterday,241,0,4,Taeko-chan,taekochan,BRAIDED HAIR GIRL,NNP,n
takahata_only_yesterday,242,0,0,Here,here,BRAIDED HAIR GIRL,RB,r
takahata_only_yesterday,242,0,1,here,here,BRAIDED HAIR GIRL,RB,r
takahata_only_yesterday,242,1,0,Look,look,BRAIDED HAIR GIRL,NN,n
takahata_only_yesterday,242,1,1,there,there,BRAIDED HAIR GIRL,RB,r
takahata_only_yesterday,242,1,2,that,that,BRAIDED HAIR GIRL,DT,x
takahata_only_yesterday,242,1,3,'s,s,BRAIDED HAIR GIRL,VBZ,v
takahata_only_yesterday,242,1,4,Hirota-kun,hirotakun,BRAIDED HAIR GIRL,NNP,n
takahata_only_yesterday,242,1,5,Hirota,hirota,BRAIDED HAIR GIRL,NNP,n
takahata_only_yesterday,243,0,0,What,what,SUU',WP,x
takahata_only_yesterday,243,0,1,Hirota,hirota,SUU',VBP,v
takahata_only_yesterday,243,0,2,from,from,SUU',IN,x
takahata_only_yesterday,243,0,3,room,room,SUU',NN,n
takahata_only_yesterday,243,0,4,4,4,SUU',CD,x
takahata_only_yesterday,243,0,5,likes,likes,SUU',NNS,n
takahata_only_yesterday,243,0,6,Okajima,okajima,SUU',NNP,n
takahata_only_yesterday,243,1,0,Hirota,hirota,SUU',NNP,n
takahata_only_yesterday,243,1,1,'s,s,SUU',POS,x
takahata_only_yesterday,243,1,2,incredible,incredible,SUU',JJ,j
takahata_only_yesterday,243,1,3,he,he,SUU',PRP,x
takahata_only_yesterday,243,1,4,'s,s,SUU',VBZ,v
takahata_only_yesterday,243,1,5,an,an,SUU',DT,x
takahata_only_yesterday,243,1,6,ace,ace,SUU',NN,n
takahata_only_yesterday,244,0,0,Oh,oh,TOKO,UH,x
takahata_only_yesterday,244,0,1,a,a,TOKO,DT,x
takahata_only_yesterday,244,0,2,pitcher,pitcher,TOKO,NN,n
takahata_only_yesterday,245,0,0,The,the,SUU',DT,x
takahata_only_yesterday,245,0,1,only,only,SUU',JJ,j
takahata_only_yesterday,245,0,2,one,one,SUU',NN,n
takahata_only_yesterday,245,0,3,who,who,SUU',WP,x
takahata_only_yesterday,245,0,4,can,can,SUU',MD,x
takahata_only_yesterday,245,0,5,hit,hit,SUU',VB,v
takahata_only_yesterday,245,0,6,that,that,SUU',DT,x
takahata_only_yesterday,245,0,7,guy,guy,SUU',NN,n
takahata_only_yesterday,245,0,8,'s,s,SUU',POS,x
takahata_only_yesterday,245,0,9,pitches,pitches,SUU',NNS,n
takahata_only_yesterday,245,0,10,is,is,SUU',VBZ,v
takahata_only_yesterday,245,0,11,Tonomura,tonomura,SUU',NNP,n
takahata_only_yesterday,246,0,0,Whoa,whoa,TSUNEKO,NNP,n
takahata_only_yesterday,246,0,1,you,you,TSUNEKO,PRP,x
takahata_only_yesterday,246,0,2,do,do,TSUNEKO,VBP,v
takahata_only_yesterday,246,0,3,n't,nt,TSUNEKO,RB,r
takahata_only_yesterday,246,0,4,say,say,TSUNEKO,VB,v
takahata_only_yesterday,247,0,0,We,we,SUU',PRP,x
takahata_only_yesterday,247,0,1,'ll,ll,SUU',MD,x
takahata_only_yesterday,247,0,2,be,be,SUU',VB,v
takahata_only_yesterday,247,0,3,playing,playing,SUU',VBG,v
takahata_only_yesterday,247,0,4,against,against,SUU',IN,x
takahata_only_yesterday,247,0,5,the,the,SUU',DT,x
takahata_only_yesterday,247,0,6,team,team,SUU',NN,n
takahata_only_yesterday,247,0,7,from,from,SUU',IN,x
takahata_only_yesterday,247,0,8,his,his,SUU',PRP$,x
takahata_only_yesterday,247,0,9,class,class,SUU',NN,n
takahata_only_yesterday,247,0,10,in,in,SUU',IN,x
takahata_only_yesterday,247,0,11,the,the,SUU',DT,x
takahata_only_yesterday,247,0,12,fifth,fifth,SUU',JJ,j
takahata_only_yesterday,247,0,13,grade,grade,SUU',JJ,j
takahata_only_yesterday,247,0,14,school,school,SUU',NN,n
takahata_only_yesterday,247,0,15,tournament,tournament,SUU',NN,n
takahata_only_yesterday,248,0,0,Play,play,UMPIRE,VB,v
takahata_only_yesterday,248,0,1,ball,ball,UMPIRE,NN,n
takahata_only_yesterday,249,0,0,Go,go,GIRL A,VB,v
takahata_only_yesterday,249,0,1,for,for,GIRL A,IN,x
takahata_only_yesterday,249,0,2,it,it,GIRL A,PRP,x
takahata_only_yesterday,249,0,3,Hiro,hiro,GIRL A,NNP,n
takahata_only_yesterday,249,1,0,Okajima-san,okajimasan,GIRL A,NNP,n
takahata_only_yesterday,249,1,1,'s,s,GIRL A,POS,x
takahata_only_yesterday,249,1,2,Miss,miss,GIRL A,NNP,n
takahata_only_yesterday,249,1,3,Okajima,okajima,GIRL A,NNP,n
takahata_only_yesterday,249,1,4,'s,s,GIRL A,POS,x
takahata_only_yesterday,249,1,5,watching,watching,GIRL A,VBG,v
takahata_only_yesterday,249,1,6,you,you,GIRL A,PRP,x
takahata_only_yesterday,250,0,0,Tonomura-kun,tonomurakun,TSUNEKO,NNP,n
takahata_only_yesterday,250,0,1,Tonomura,tonomura,TSUNEKO,NNP,n
takahata_only_yesterday,250,0,2,good,good,TSUNEKO,JJ,j
takahata_only_yesterday,250,0,3,luck,luck,TSUNEKO,NN,n
takahata_only_yesterday,251,0,0,STRIKE,strike,UMPIRE,NN,n
takahata_only_yesterday,252,0,0,Taeko-chan,taekochan,TSUNEKO,NNP,n
takahata_only_yesterday,252,0,1,Taeko,taeko,TSUNEKO,NNP,n
takahata_only_yesterday,252,0,2,I,i,TSUNEKO,PRP,x
takahata_only_yesterday,252,0,3,'ll,ll,TSUNEKO,MD,x
takahata_only_yesterday,252,0,4,never,never,TSUNEKO,RB,r
takahata_only_yesterday,252,0,5,forgive,forgive,TSUNEKO,VB,v
takahata_only_yesterday,252,0,6,you,you,TSUNEKO,PRP,x
takahata_only_yesterday,252,0,7,if,if,TSUNEKO,IN,x
takahata_only_yesterday,252,0,8,you,you,TSUNEKO,PRP,x
takahata_only_yesterday,252,0,9,encourage,encourage,TSUNEKO,VBP,v
takahata_only_yesterday,252,0,10,their,their,TSUNEKO,PRP$,x
takahata_only_yesterday,252,0,11,side,side,TSUNEKO,NN,n
takahata_only_yesterday,253,0,0,I,i,TAEKO,PRP,x
takahata_only_yesterday,253,0,1,I,i,TAEKO,PRP,x
takahata_only_yesterday,253,0,2,would,would,TAEKO,MD,x
takahata_only_yesterday,253,0,3,n't,nt,TAEKO,RB,r
takahata_only_yesterday,253,0,4,even,even,TAEKO,RB,r
takahata_only_yesterday,253,0,5,think,think,TAEKO,VB,v
takahata_only_yesterday,253,0,6,of,of,TAEKO,IN,x
takahata_only_yesterday,253,0,7,such,such,TAEKO,PDT,x
takahata_only_yesterday,253,0,8,a,a,TAEKO,DT,x
takahata_only_yesterday,253,0,9,thing,thing,TAEKO,NN,n
takahata_only_yesterday,254,0,0,OUT,out,UMPIRE,RB,r
takahata_only_yesterday,255,0,0,Strike,strike,UMPIRE,NN,n
takahata_only_yesterday,255,1,0,Strike,strike,UMPIRE,NN,n
takahata_only_yesterday,255,2,0,Strike,strike,UMPIRE,NN,n
takahata_only_yesterday,255,3,0,Batter,batter,UMPIRE,NNP,n
takahata_only_yesterday,255,3,1,out,out,UMPIRE,RP,x
takahata_only_yesterday,256,0,0,Amazing,amazing,TAEKO,NN,n
takahata_only_yesterday,257,0,0,Even,even,NARRATOR,RB,r
takahata_only_yesterday,257,0,1,though,though,NARRATOR,IN,x
takahata_only_yesterday,257,0,2,I,i,NARRATOR,PRP,x
takahata_only_yesterday,257,0,3,knew,knew,NARRATOR,VBD,v
takahata_only_yesterday,257,0,4,nothing,nothing,NARRATOR,NN,n
takahata_only_yesterday,257,0,5,about,about,NARRATOR,IN,x
takahata_only_yesterday,257,0,6,baseball,baseball,NARRATOR,NN,n
takahata_only_yesterday,257,0,7,at,at,NARRATOR,IN,x
takahata_only_yesterday,257,0,8,least,least,NARRATOR,JJS,j
takahata_only_yesterday,257,0,9,I,i,NARRATOR,PRP,x
takahata_only_yesterday,257,0,10,could,could,NARRATOR,MD,x
takahata_only_yesterday,257,0,11,tell,tell,NARRATOR,VB,v
takahata_only_yesterday,257,0,12,he,he,NARRATOR,PRP,x
takahata_only_yesterday,257,0,13,was,was,NARRATOR,VBD,v
takahata_only_yesterday,257,0,14,incredible,incredible,NARRATOR,JJ,j
takahata_only_yesterday,258,0,0,What,what,AIKO,WP,x
takahata_only_yesterday,258,0,1,'s,s,AIKO,VBZ,v
takahata_only_yesterday,258,0,2,the,the,AIKO,DT,x
takahata_only_yesterday,258,0,3,matter,matter,AIKO,NN,n
takahata_only_yesterday,258,0,4,Taeko-chan,taekochan,AIKO,NNP,n
takahata_only_yesterday,258,0,5,Taeko,taeko,AIKO,NNP,n
takahata_only_yesterday,259,0,0,Because,because,NARRATOR,IN,x
takahata_only_yesterday,259,0,1,of,of,NARRATOR,IN,x
takahata_only_yesterday,259,0,2,the,the,NARRATOR,DT,x
takahata_only_yesterday,259,0,3,cold,cold,NARRATOR,NN,n
takahata_only_yesterday,259,0,4,and,and,NARRATOR,CC,x
takahata_only_yesterday,259,0,5,my,my,NARRATOR,PRP$,x
takahata_only_yesterday,259,0,6,nervousness,nervousness,NARRATOR,NN,n
takahata_only_yesterday,259,0,7,I,i,NARRATOR,PRP,x
takahata_only_yesterday,259,0,8,had,had,NARRATOR,VBD,v
takahata_only_yesterday,259,0,9,to,to,NARRATOR,TO,x
takahata_only_yesterday,259,0,10,run,run,NARRATOR,VB,v
takahata_only_yesterday,259,0,11,to,to,NARRATOR,TO,x
takahata_only_yesterday,259,0,12,the,the,NARRATOR,DT,x
takahata_only_yesterday,259,0,13,bathroom,bathroom,NARRATOR,NN,n
takahata_only_yesterday,259,0,14,five,five,NARRATOR,CD,x
takahata_only_yesterday,259,0,15,times,times,NARRATOR,NNS,n
takahata_only_yesterday,260,0,0,Over,over,CATCHER,IN,x
takahata_only_yesterday,260,0,1,here,here,CATCHER,RB,r
takahata_only_yesterday,261,0,0,Safe,safe,UMPIRE,JJ,j
takahata_only_yesterday,261,1,0,Game,game,UMPIRE,NNP,n
takahata_only_yesterday,261,1,1,Set,set,UMPIRE,NNP,n
takahata_only_yesterday,261,2,0,5,5,UMPIRE,CD,x
takahata_only_yesterday,261,2,1,to,to,UMPIRE,TO,x
takahata_only_yesterday,261,2,2,3,3,UMPIRE,CD,x
takahata_only_yesterday,261,3,0,Class,class,UMPIRE,NN,n
takahata_only_yesterday,261,3,1,4,4,UMPIRE,CD,x
takahata_only_yesterday,261,3,2,wins,wins,UMPIRE,NNS,n
takahata_only_yesterday,262,0,0,Thank,thank,TEAM MEMBERS,NNP,n
takahata_only_yesterday,262,0,1,you,you,TEAM MEMBERS,PRP,x
takahata_only_yesterday,262,0,2,for,for,TEAM MEMBERS,IN,x
takahata_only_yesterday,262,0,3,the,the,TEAM MEMBERS,DT,x
takahata_only_yesterday,262,0,4,game,game,TEAM MEMBERS,NN,n
takahata_only_yesterday,263,0,0,Terrific,terrific,GIRL B,NNP,n
takahata_only_yesterday,263,0,1,Hiro,hiro,GIRL B,NNP,n
takahata_only_yesterday,264,0,0,Way,way,GIRL C,NN,n
takahata_only_yesterday,264,0,1,to,to,GIRL C,TO,x
takahata_only_yesterday,264,0,2,go,go,GIRL C,VB,v
takahata_only_yesterday,265,0,0,You,you,GIRL A,PRP,x
takahata_only_yesterday,265,0,1,were,were,GIRL A,VBD,v
takahata_only_yesterday,265,0,2,great,great,GIRL A,JJ,j
takahata_only_yesterday,266,0,0,It,it,TSUNEKO,PRP,x
takahata_only_yesterday,266,0,1,'s,s,TSUNEKO,VBZ,v
takahata_only_yesterday,266,0,2,Suu,suu,TSUNEKO,NNP,n
takahata_only_yesterday,266,0,3,'s,s,TSUNEKO,POS,x
takahata_only_yesterday,266,0,4,fault,fault,TSUNEKO,NN,n
takahata_only_yesterday,267,0,0,Why,why,SUU',WRB,x
takahata_only_yesterday,268,0,0,You,you,TEAM MEMBER,PRP,x
takahata_only_yesterday,268,0,1,do,do,TEAM MEMBER,VBP,v
takahata_only_yesterday,268,0,2,n't,nt,TEAM MEMBER,RB,r
takahata_only_yesterday,268,0,3,know,know,TEAM MEMBER,VB,v
takahata_only_yesterday,268,0,4,anything,anything,TEAM MEMBER,NN,n
takahata_only_yesterday,269,0,0,Even,even,SUU' (OFF),RB,r
takahata_only_yesterday,269,0,1,Tonomura,tonomura,SUU' (OFF),NNP,n
takahata_only_yesterday,269,0,2,could,could,SUU' (OFF),MD,x
takahata_only_yesterday,269,0,3,n't,nt,SUU' (OFF),RB,r
takahata_only_yesterday,269,0,4,hit,hit,SUU' (OFF),VB,v
takahata_only_yesterday,269,0,5,the,the,SUU' (OFF),DT,x
takahata_only_yesterday,269,0,6,ball,ball,SUU' (OFF),NN,n
takahata_only_yesterday,269,0,7,so,so,SUU' (OFF),IN,x
takahata_only_yesterday,269,0,8,how,how,SUU' (OFF),WRB,x
takahata_only_yesterday,269,0,9,could,could,SUU' (OFF),MD,x
takahata_only_yesterday,269,0,10,we,we,SUU' (OFF),PRP,x
takahata_only_yesterday,269,0,11,win,win,SUU' (OFF),VB,v
takahata_only_yesterday,270,0,0,Right,right,TEAM MEMBER (OFF),RB,r
takahata_only_yesterday,271,0,0,It,it,TSUNEKO (OFF),PRP,x
takahata_only_yesterday,271,0,1,'s,s,TSUNEKO (OFF),VBZ,v
takahata_only_yesterday,271,0,2,because,because,TSUNEKO (OFF),IN,x
takahata_only_yesterday,271,0,3,Suu,suu,TSUNEKO (OFF),NNP,n
takahata_only_yesterday,271,0,4,had,had,TSUNEKO (OFF),VBD,v
takahata_only_yesterday,271,0,5,an,an,TSUNEKO (OFF),DT,x
takahata_only_yesterday,271,0,6,error,error,TSUNEKO (OFF),NN,n
takahata_only_yesterday,271,1,0,That,that,TSUNEKO (OFF),DT,x
takahata_only_yesterday,271,1,1,'s,s,TSUNEKO (OFF),VBZ,v
takahata_only_yesterday,271,1,2,how,how,TSUNEKO (OFF),WRB,x
takahata_only_yesterday,271,1,3,we,we,TSUNEKO (OFF),PRP,x
takahata_only_yesterday,271,1,4,gave,gave,TSUNEKO (OFF),VBD,v
takahata_only_yesterday,271,1,5,them,them,TSUNEKO (OFF),PRP,x
takahata_only_yesterday,271,1,6,three,three,TSUNEKO (OFF),CD,x
takahata_only_yesterday,271,1,7,extra,extra,TSUNEKO (OFF),JJ,j
takahata_only_yesterday,271,1,8,points,points,TSUNEKO (OFF),NNS,n
takahata_only_yesterday,272,0,0,That,that,SUU',DT,x
takahata_only_yesterday,272,0,1,'s,s,SUU',VBZ,v
takahata_only_yesterday,272,0,2,not,not,SUU',RB,r
takahata_only_yesterday,272,0,3,true,true,SUU',JJ,j
takahata_only_yesterday,273,0,0,Hey,hey,GIRL A,NNP,n
takahata_only_yesterday,273,0,1,Hiro,hiro,GIRL A,NNP,n
takahata_only_yesterday,273,0,2,why,why,GIRL A,WRB,x
takahata_only_yesterday,273,0,3,do,do,GIRL A,VBP,v
takahata_only_yesterday,273,0,4,n't,nt,GIRL A,RB,r
takahata_only_yesterday,273,0,5,you,you,GIRL A,PRP,x
takahata_only_yesterday,273,0,6,go,go,GIRL A,VB,v
takahata_only_yesterday,273,0,7,talk,talk,GIRL A,VB,v
takahata_only_yesterday,273,0,8,to,to,GIRL A,TO,x
takahata_only_yesterday,273,0,9,Okajima-san,okajimasan,GIRL A,NNP,n
takahata_only_yesterday,273,0,10,Okajima,okajima,GIRL A,NNP,n
takahata_only_yesterday,273,0,11,from,from,GIRL A,IN,x
takahata_only_yesterday,273,0,12,room,room,GIRL A,NN,n
takahata_only_yesterday,273,0,13,5,5,GIRL A,CD,x
takahata_only_yesterday,274,0,0,Yeah,yeah,GIRL B,UH,x
takahata_only_yesterday,274,0,1,yeah,yeah,GIRL B,UH,x
takahata_only_yesterday,275,0,0,I,i,TAEKO,PRP,x
takahata_only_yesterday,275,0,1,I,i,TAEKO,PRP,x
takahata_only_yesterday,275,0,2,'m,m,TAEKO,VBP,v
takahata_only_yesterday,275,0,3,ggg,ggg,TAEKO,NN,n
takahata_only_yesterday,275,0,4,going,going,TAEKO,VBG,v
takahata_only_yesterday,275,0,5,home,home,TAEKO,NN,n
takahata_only_yesterday,276,0,0,What,what,AIKO,WP,x
takahata_only_yesterday,276,0,1,'s,s,AIKO,VBZ,v
takahata_only_yesterday,276,0,2,the,the,AIKO,DT,x
takahata_only_yesterday,276,0,3,matter,matter,AIKO,NN,n
takahata_only_yesterday,276,0,4,Taeko-chan,taekochan,AIKO,NNP,n
takahata_only_yesterday,276,0,5,Taeko,taeko,AIKO,NNP,n
takahata_only_yesterday,277,0,0,Hey,hey,GIRL A,NNP,n
takahata_only_yesterday,277,0,1,she,she,GIRL A,PRP,x
takahata_only_yesterday,277,0,2,'s,s,GIRL A,VBZ,v
takahata_only_yesterday,277,0,3,going,going,GIRL A,VBG,v
takahata_only_yesterday,277,0,4,home,home,GIRL A,NN,n
takahata_only_yesterday,278,0,0,Uh,uh,HIROTA,NNP,n
takahata_only_yesterday,278,0,1,umm,umm,HIROTA,NN,n
takahata_only_yesterday,278,1,0,Nah,nah,HIROTA,NN,n
takahata_only_yesterday,278,2,0,Naughty,naughty,HIROTA,NN,n
takahata_only_yesterday,278,3,0,n,n,HIROTA,JJ,j
takahata_only_yesterday,278,3,1,n,n,HIROTA,MD,x
takahata_only_yesterday,278,3,2,nah-Naughty,nahnaughty,HIROTA,JJ,j
takahata_only_yesterday,278,3,3,Al,al,HIROTA,NNP,n
takahata_only_yesterday,278,3,4,luh,luh,HIROTA,NN,n
takahata_only_yesterday,278,3,5,luh,luh,HIROTA,NN,n
takahata_only_yesterday,278,3,6,al,al,HIROTA,RB,r
takahata_only_yesterday,278,3,7,al,al,HIROTA,NN,n
takahata_only_yesterday,279,0,0,Huh,huh,TAEKO,NNP,n
takahata_only_yesterday,280,0,0,Cloudy,cloudy,HIROTA,NNP,n
takahata_only_yesterday,280,0,1,days,days,HIROTA,NNS,n
takahata_only_yesterday,280,0,2,or,or,HIROTA,CC,x
takahata_only_yesterday,280,0,3,sunny,sunny,HIROTA,JJ,j
takahata_only_yesterday,280,0,4,days,days,HIROTA,NNS,n
takahata_only_yesterday,280,0,5,which,which,HIROTA,WDT,x
takahata_only_yesterday,280,0,6,do,do,HIROTA,VBP,v
takahata_only_yesterday,280,0,7,you,you,HIROTA,PRP,x
takahata_only_yesterday,280,0,8,like,like,HIROTA,IN,x
takahata_only_yesterday,281,0,0,kuh,kuh,TAEKO,NN,n
takahata_only_yesterday,281,0,1,Cloudy,cloudy,TAEKO,NNP,n
takahata_only_yesterday,281,0,2,days,days,TAEKO,NNS,n
takahata_only_yesterday,282,0,0,Oh,oh,HIROTA,UH,x
takahata_only_yesterday,282,0,1,we,we,HIROTA,PRP,x
takahata_only_yesterday,282,0,2,'re,re,HIROTA,VBP,v
takahata_only_yesterday,282,0,3,alike,alike,HIROTA,RB,r
takahata_only_yesterday,283,0,0,Rainy,rainy,TAEKO,NNP,n
takahata_only_yesterday,283,0,1,days,days,TAEKO,NNS,n
takahata_only_yesterday,283,0,2,cloudy,cloudy,TAEKO,NN,n
takahata_only_yesterday,283,0,3,days,days,TAEKO,NNS,n
takahata_only_yesterday,283,0,4,or,or,TAEKO,CC,x
takahata_only_yesterday,283,0,5,sunny,sunny,TAEKO,JJ,j
takahata_only_yesterday,283,0,6,days,days,TAEKO,NNS,n
takahata_only_yesterday,283,0,7,which,which,TAEKO,WDT,x
takahata_only_yesterday,283,0,8,do,do,TAEKO,VBP,v
takahata_only_yesterday,283,0,9,you,you,TAEKO,PRP,x
takahata_only_yesterday,283,0,10,like,like,TAEKO,IN,x
takahata_only_yesterday,283,1,0,Oh,oh,TAEKO,UH,x
takahata_only_yesterday,283,1,1,we,we,TAEKO,PRP,x
takahata_only_yesterday,283,1,2,'re,re,TAEKO,VBP,v
takahata_only_yesterday,283,1,3,alike,alike,TAEKO,RB,r
takahata_only_yesterday,284,0,0,I,i,NARRATOR,PRP,x
takahata_only_yesterday,284,0,1,did,did,NARRATOR,VBD,v
takahata_only_yesterday,284,0,2,n't,nt,NARRATOR,RB,r
takahata_only_yesterday,284,0,3,intend,intend,NARRATOR,VB,v
takahata_only_yesterday,284,0,4,to,to,NARRATOR,TO,x
takahata_only_yesterday,284,0,5,bring,bring,NARRATOR,VB,v
takahata_only_yesterday,284,0,6,my,my,NARRATOR,PRP$,x
takahata_only_yesterday,284,0,7,fifth,fifth,NARRATOR,JJ,j
takahata_only_yesterday,284,0,8,grade,grade,NARRATOR,NN,n
takahata_only_yesterday,284,0,9,self,self,NARRATOR,NN,n
takahata_only_yesterday,284,0,10,with,with,NARRATOR,IN,x
takahata_only_yesterday,284,0,11,me,me,NARRATOR,PRP,x
takahata_only_yesterday,284,0,12,but,but,NARRATOR,CC,x
takahata_only_yesterday,284,0,13,once,once,NARRATOR,RB,r
takahata_only_yesterday,284,0,14,she,she,NARRATOR,PRP,x
takahata_only_yesterday,284,0,15,was,was,NARRATOR,VBD,v
takahata_only_yesterday,284,0,16,revived,revived,NARRATOR,VBN,v
takahata_only_yesterday,284,0,17,she,she,NARRATOR,PRP,x
takahata_only_yesterday,284,0,18,was,was,NARRATOR,VBD,v
takahata_only_yesterday,284,0,19,n't,nt,NARRATOR,RB,r
takahata_only_yesterday,284,0,20,going,going,NARRATOR,VBG,v
takahata_only_yesterday,284,0,21,to,to,NARRATOR,TO,x
takahata_only_yesterday,284,0,22,leave,leave,NARRATOR,VB,v
takahata_only_yesterday,284,0,23,easily,easily,NARRATOR,RB,r
takahata_only_yesterday,285,0,0,The,the,TEACHER (OFF),DT,x
takahata_only_yesterday,285,0,1,boys,boys,TEACHER (OFF),NNS,n
takahata_only_yesterday,285,0,2,in,in,TEACHER (OFF),IN,x
takahata_only_yesterday,285,0,3,the,the,TEACHER (OFF),DT,x
takahata_only_yesterday,285,0,4,fourth,fourth,TEACHER (OFF),JJ,j
takahata_only_yesterday,285,0,5,period,period,TEACHER (OFF),NN,n
takahata_only_yesterday,285,0,6,class,class,TEACHER (OFF),NN,n
takahata_only_yesterday,285,0,7,will,will,TEACHER (OFF),MD,x
takahata_only_yesterday,285,0,8,play,play,TEACHER (OFF),VB,v
takahata_only_yesterday,285,0,9,baseball,baseball,TEACHER (OFF),NN,n
takahata_only_yesterday,285,0,10,and,and,TEACHER (OFF),CC,x
takahata_only_yesterday,285,0,11,the,the,TEACHER (OFF),DT,x
takahata_only_yesterday,285,0,12,girls,girls,TEACHER (OFF),NNS,n
takahata_only_yesterday,285,0,13,will,will,TEACHER (OFF),MD,x
takahata_only_yesterday,285,0,14,meet,meet,TEACHER (OFF),VB,v
