term_str,PC0,PC1,PC2,PC3,PC4
akashishi,-1.1284854417608704e-05,-1.9948278498566486e-05,-2.5163296570968253e-05,-2.073297783802796e-05,-5.6226497401323554e-06
akebono,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
akita,-4.370209987695672e-05,-7.992533490012385e-05,-0.00012615236422738697,-0.0001963769948996254,-0.00034102863413783046
al,-1.8445829487598546e-05,-3.115002086890924e-05,-3.668220172607203e-05,-2.909753446523663e-05,3.4483470514509546e-06
alabama,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
alarmed,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
aliases,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
alights,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
alike,-1.2297219658398232e-05,-2.0766680579271475e-05,-2.445480115071309e-05,-1.9398356310156513e-05,2.2988980343004523e-06
alive,6.590320629319277e-05,-6.224646891097312e-05,4.9335851505693105e-05,5.303956372854262e-05,-3.4560934715679566e-05
all,-0.0,0.0,0.0,0.0,0.0
alley,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
alliance,-2.7732053990271395e-05,-4.5076052467545005e-05,-6.270711567607355e-05,-2.158232631578889e-05,1.939618119894e-06
alliances,-8.230984194477592e-06,-1.4753919463583698e-05,-1.9287476532327646e-05,-2.3930846652193635e-05,8.714814004111074e-06
allied,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
allies,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
allmetal,-3.171365822207031e-05,-5.4307731256470036e-05,-6.958535117296655e-05,-6.119550160065036e-05,2.9546256596344997e-06
allow,-1.635383008221089e-05,-3.04845524324238e-05,1.0697061016193033e-05,-2.6498768565809894e-05,-5.063221561903434e-05
allowed,-1.1942090479478568e-05,-2.1958753208604772e-05,5.023094710374264e-06,-2.4874182212570498e-05,8.319633846260921e-05
allowing,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
allows,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
alloy,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
almost,4.912895815376286e-05,-9.596613029002621e-06,4.823438480591939e-06,-9.700484242793583e-06,1.2681741212714081e-05
alone,-3.853992309614803e-05,-7.015902931297893e-05,-1.1459279622593734e-05,8.72702668446457e-05,2.6481228110690065e-05
along,3.559343755443818e-05,-2.3937721938247452e-05,-3.0880078918505204e-05,-9.164570968042832e-06,3.8877532621160244e-05
alongside,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
alot,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
aloud,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
already,-1.7920599229617865e-05,4.535670451139206e-06,-9.905198619037296e-06,-8.347209487509006e-06,4.1105835162389344e-06
alright,-1.4415834106779746e-05,-2.4977545043709403e-05,-1.6310451979662168e-05,-2.9796219279577596e-05,4.762917316185558e-05
also,-6.377617856580564e-05,3.297641396331093e-05,-6.695986310066283e-05,-3.0677620644390215e-05,1.4240863309374855e-06
alt,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
although,-3.889224315048638e-05,-6.861142328056149e-05,-0.00010478684557821028,4.4366023670838274e-05,-4.4710164402567166e-05
altitude,-6.758156667650127e-06,-1.173561085338378e-05,-1.2816040009493688e-05,-1.0806638821821616e-05,2.4031576469201507e-08
aluminum,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
always,-1.0243956625066984e-05,5.967499654292344e-06,-3.715219681312332e-06,3.5723614353348553e-06,-7.22831428498192e-06
am,-4.6323601519875356e-05,-8.97047282089177e-05,0.0001130886908496979,-4.401719641132187e-05,-3.835355567656261e-05
amateurs,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
amazed,-1.6451957222000285e-05,-2.7503631699247982e-05,-4.5788922873056935e-05,6.552973531832353e-05,8.254344016472296e-06
amazing,2.349747489560327e-05,-4.5536682565842984e-05,-0.00010282053725399063,0.0002472063059544228,-3.506271495035569e-05
amazingly,-9.272507051955668e-06,-1.566364827447067e-05,-2.083636443835738e-05,-1.1622170010447936e-05,-1.7153871194661645e-06
ambition,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
amen,-8.146620737475113e-06,-1.3748616749657121e-05,-1.867009511959345e-05,-1.2801145038956248e-05,3.570480659636475e-06
america,0.00014405632601704788,1.6440006700775522e-05,-2.019916402948608e-05,-1.8263932832648275e-05,8.013210790012587e-07
american,-5.485034784061204e-05,-8.893790877839697e-05,-0.00012476227181456095,-5.808029429207492e-05,9.084536184441984e-06
americans,-1.468782146531337e-05,-2.416595794897984e-05,-3.355594754953761e-05,-3.3555015907957256e-05,6.411283609675723e-06
amida,-0.00018174108721299924,0.0005387255238184899,4.708069883261671e-05,1.1706950796257579e-05,-1.605077704148287e-06
ammo,-1.3866026995135076e-05,-2.253802623377149e-05,-3.135355783803537e-05,-1.0791163157893955e-05,9.698090599469093e-07
among,-1.4378395105703392e-05,-2.5488423449953955e-05,-3.4304219151043486e-05,-3.877023874838673e-05,-3.243228933829275e-05
amongst,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
amount,-1.429034074220007e-05,-2.4280128618428883e-05,-2.9712176011862274e-05,-2.2579624450415535e-05,3.4013466336279466e-06
amounts,-1.2346476291717726e-05,-2.213087919537796e-05,-2.8931214798494673e-05,-3.589626997829423e-05,1.3072221006167883e-05
ample,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
an,-0.0,0.0,0.0,0.0,0.0
ana,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
anchor,0.00014878628928122675,2.4092644795764913e-05,-8.374898978218377e-06,-1.2492311172423886e-05,1.0114338816211178e-07
ancient,0.00012629870635477375,6.878845825510285e-06,2.968056692185575e-06,2.521293528020943e-05,-2.7807480413468043e-05
and,-0.0,0.0,0.0,0.0,0.0
angel,-1.1811593606833588e-05,-2.0931990005396282e-05,-3.500304411594287e-05,0.0001010625487535424,4.220534541756629e-06
anger,-5.0220804398305944e-05,-8.752318182863193e-05,-0.00013810756194251745,-1.7306583548839533e-05,-0.00018141569561420934
angering,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
angle,-1.3866026995135076e-05,-2.253802623377149e-05,-3.135355783803537e-05,-1.0791163157893955e-05,9.698090599469093e-07
angry,-2.557788789219108e-05,-4.7126261537524414e-05,-6.5140974805623e-06,-5.6158607809858745e-05,-3.0820777268903722e-06
animal,-1.2923898906565548e-05,-2.3892282527551987e-05,-4.471472098344577e-06,-3.0780799992877946e-05,6.887566278595334e-05
animals,-1.3264126360280182e-05,-2.3672650277808942e-05,-3.060952889690717e-05,-3.411186678339026e-05,7.5658765368891375e-06
anisama,-2.2569708835218678e-05,-3.989655699713522e-05,-5.032659314193929e-05,-4.1465955676058245e-05,-1.1245299480265316e-05
anna,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
annihilate,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
annihilated,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
announced,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
another,2.0200436174867664e-06,2.9995863139299675e-05,1.0760126061232288e-05,-2.0732687044087343e-05,-8.51354713104888e-06
answer,2.3111042094141282e-05,4.4307944943705776e-05,-1.2176291677348261e-05,-1.496174877060496e-06,2.0284663438083964e-05
answered,0.00011968365263737429,1.7058080940656882e-05,-1.3075014534240071e-05,-1.4997796427765006e-05,-1.8104796558465684e-05
answering,-6.758156667650127e-06,-1.173561085338378e-05,-1.2816040009493688e-05,-1.0806638821821616e-05,2.4031576469201507e-08
answers,-1.2297219658398232e-05,-2.0766680579271475e-05,-2.445480115071309e-05,-1.9398356310156513e-05,2.2988980343004523e-06
antenna,0.0005391680872013928,0.00013317508963693234,3.172936181243667e-05,9.407910530525515e-06,-1.1788226260618168e-06
anticipated,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
anxious,-6.758156667650127e-06,-1.173561085338378e-05,-1.2816040009493688e-05,-1.0806638821821616e-05,2.4031576469201507e-08
any,-0.0,0.0,0.0,0.0,0.0
anybody,-2.191315769797105e-05,-4.2762528933898655e-05,7.410144621389355e-05,-2.754212894509099e-05,0.00014689403020723616
anyhow,-1.3002247632315708e-05,-2.1509436438785008e-05,-3.0005834002341944e-05,-2.9918118442706957e-05,3.7937032585904145e-06
anymore,2.769711489799126e-06,9.09775842866179e-06,-3.1509596433610853e-06,-4.786707559651342e-05,1.974350566433173e-05
anyone,-3.018956404188732e-05,2.402443884412513e-05,1.964302541844141e-06,-1.5711496975269635e-05,1.693770768071751e-05
anything,-1.2599639749942811e-05,-1.0143062380172077e-05,-1.131265803713351e-05,3.580309702934623e-08,9.554920995871143e-06
anytime,-1.261957506442212e-05,-2.135303280692677e-05,-2.6785975094969303e-05,-1.838751521855703e-05,7.282326499964727e-07
anyway,5.318751452176191e-05,2.6982942145096348e-05,3.411567954312459e-05,-2.493522866617797e-05,-1.787703975801721e-05
anywhere,-2.685918447047714e-05,-4.5409657426540526e-05,-7.365430066171793e-05,9.983975340983893e-05,1.3861564234629085e-05
aoki,-1.8445829487598546e-05,-3.115002086890924e-05,-3.668220172607203e-05,-2.909753446523663e-05,3.4483470514509546e-06
aokisan,-1.8445829487598546e-05,-3.115002086890924e-05,-3.668220172607203e-05,-2.909753446523663e-05,3.4483470514509546e-06
apart,-1.4162692288212107e-05,-2.4354579446659557e-05,-3.252042029703974e-05,-2.474039309712178e-05,-1.2196547008658941e-05
apartment,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
apartments,-9.13063033200035e-06,-1.73872001735964e-05,1.0739477576333792e-05,-2.241625977582846e-05,8.58646258906266e-05
apologize,8.221205973544946e-05,-1.5742067252607755e-05,-1.9181781420304692e-05,-7.497358031497288e-05,1.2208789064514633e-05
apology,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
apparently,-9.13063033200035e-06,-1.73872001735964e-05,1.0739477576333792e-05,-2.241625977582846e-05,8.58646258906266e-05
appear,-5.105953287604336e-05,0.00011428075973814979,-6.817567436425916e-06,-1.0383616887999025e-05,5.831453177198015e-07
appearance,-1.2476597802210327e-05,-2.1906695660928107e-05,-3.291695817778317e-05,5.477913607048422e-05,5.331259477828499e-06
appearances,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
appeared,-1.1355452663310836e-05,-2.0148277114373645e-05,-2.5664983321135282e-05,-2.4110181301907347e-05,-9.329273212114288e-07
appearing,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
appears,-8.713483589125439e-06,-1.5247693252736297e-05,-2.2730097135671893e-05,-1.9120726715322566e-05,-2.5614551140834125e-05
appetit,-2.0621838852645876e-05,-4.565212751889695e-05,0.00021759152346169302,2.929610563900231e-05,-6.335067093584874e-05
appetite,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
apple,-3.403054554426071e-05,-5.821569662861315e-05,-7.964840805311729e-05,6.612066777907128e-05,9.288095451154184e-06
apples,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
appointed,-6.758156667650127e-06,-1.173561085338378e-05,-1.2816040009493688e-05,-1.0806638821821616e-05,2.4031576469201507e-08
appointment,-1.3516313335301455e-05,-2.347122170676966e-05,-2.5632080018989662e-05,-2.1613277643645184e-05,4.8063152938380925e-08
appreciate,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
apprentice,-2.5901757441136215e-05,-5.14188255023219e-05,8.566912687886304e-05,6.257925752276926e-05,0.00018112706813112244
apprenticeship,-1.0310919426322938e-05,-2.2826063759448474e-05,0.00010879576173084651,1.4648052819501154e-05,-3.167533546792437e-05
approach,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
approached,-9.260811473136898e-06,-1.6652504432408217e-05,-3.465533999120868e-05,0.00014786839378884208,5.6998877024992504e-06
approaching,-1.6320067335394374e-05,-2.7443281114134135e-05,-3.774244562201351e-05,-3.336218843284876e-05,-1.4419982964839972e-05
appropriate,-8.740419975390173e-06,-1.5985066980022623e-05,-2.5230472845474032e-05,-3.9275398979919814e-05,-6.820572682755698e-05
approval,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
approve,-1.152494373660365e-05,-1.9819246287744665e-05,-2.8446480001631444e-05,-2.157864915206456e-05,-2.828283856885151e-05
approved,-1.0323695883312504e-05,-1.8053011835139705e-05,-2.3127610035570308e-05,-2.1965479705415185e-05,1.333625505188084e-06
approximately,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
april,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
apron,-8.267534381846718e-06,-1.620368610732571e-05,2.4208694940974476e-05,-1.8435669289962392e-05,0.00011209281574915771
archaeology,-9.087054360649962e-05,0.00026936276190924494,2.3540349416308355e-05,5.8534753981287895e-06,-8.025388520741435e-07
are,-0.0,0.0,0.0,0.0,0.0
area,-2.469295258343545e-05,-4.426175839075592e-05,-5.7862429596989346e-05,-7.179253995658845e-05,2.6144442012335766e-05
areas,-3.105908423559048e-05,-5.012116146759764e-05,-7.120212886665216e-05,-7.397484257712562e-05,1.8447451643331906e-05
aren,-4.339450740199389e-05,-8.770318072991214e-05,0.00020616646436304582,-5.4450445910319786e-05,0.00035814343303459825
argh,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
argument,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
arguments,-6.148609829199116e-06,-1.0383340289635737e-05,-1.2227400575356544e-05,-9.699178155078256e-06,1.1494490171502262e-06
ariaroth,-4.630405736569085e-05,-8.326252216205257e-05,-0.0001732766999560675,0.0007393419689443126,2.8499438512500298e-05
arithmetic,-3.074304914599671e-05,-5.1916701448180636e-05,-6.113700287678499e-05,-4.849589077539312e-05,5.7472450857512875e-06
arm,-2.4882567796507545e-05,-4.462916298421969e-05,-2.9726585387737206e-05,-4.667773491647269e-05,5.7895683506880984e-05
armies,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
armor,-1.152494373660365e-05,-1.9819246287744665e-05,-2.8446480001631444e-05,-2.157864915206456e-05,-2.828283856885151e-05
armorclad,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
armored,-1.2507387223325423e-05,-2.208702045051797e-05,-4.117241329709614e-05,9.873281265115046e-05,-2.4624672372158777e-05
arms,-1.2544804621315092e-05,-2.2269691614285437e-05,-3.078539831398281e-05,-3.650743830800939e-05,-3.1292754438439555e-05
army,-5.752016665424534e-05,-0.00010106829890034077,-0.0001692428426808118,0.000278357610507246,-5.309904736318332e-05
around,-0.0,0.0,0.0,0.0,0.0
aroused,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
arranged,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
arrangements,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
arrest,-6.933013497566917e-06,-1.126901311688474e-05,-1.567677891901629e-05,-5.3955815789465e-06,4.849045299734206e-07
arrested,-8.88058017037804e-06,-1.545036241150608e-05,-1.9938012655031165e-05,-2.0103343342691335e-05,3.757584729978528e-06
arrival,-9.863023657099817e-06,-1.771813657427938e-05,-3.2663945950495874e-05,0.0001002081184605237,7.415750926671262e-06
arrive,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
arrived,-7.972679288042828e-05,0.000134986368116814,-2.2403326354745276e-05,-4.2566981119811315e-05,1.7113293309787313e-05
arrivederci,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
arriving,-1.1991314478700102e-05,-1.919711303963962e-05,-2.8112479443661385e-05,-3.0208678337733182e-05,7.956372495121113e-06
arrow,-1.1284854417608704e-05,-1.9948278498566486e-05,-2.5163296570968253e-05,-2.073297783802796e-05,-5.6226497401323554e-06
arrowheads,-5.642427208804352e-06,-9.974139249283243e-06,-1.2581648285484126e-05,-1.036648891901398e-05,-2.8113248700661777e-06
arrows,-1.3801047942313147e-05,-2.4872895953602313e-05,-4.230000609041139e-05,5.733582677027138e-05,-3.8126303750933315e-05
arsenic,-7.701796971080249e-06,-1.3302071444386432e-05,-2.118298283289607e-05,-1.3966243667950595e-05,-3.9096045353798374e-05
art,-1.9186101641173812e-05,-3.335854590602849e-05,-4.221938367979914e-05,-4.06954058800961e-05,1.1129562740046313e-05
article,-1.2737752231037798e-05,-2.196935130505527e-05,-3.1015245777668976e-05,-3.1736423618590295e-05,-3.885839867444355e-05
articles,-4.115492097238796e-06,-7.376959731791849e-06,-9.643738266163823e-06,-1.1965423326096818e-05,4.357407002055537e-06
artisans,-1.7480839950781815e-05,-3.197013396004792e-05,-5.046094569095228e-05,-7.85507979598462e-05,-0.00013641145365512534
artist,-1.3000819933817263e-05,-2.2745920926980325e-05,-2.6010641014501424e-05,-2.4759270772886448e-05,3.248375467164585e-06
artists,-7.928414555517577e-06,-1.3576932814117509e-05,-1.7396337793241638e-05,-1.529887540016259e-05,7.386564149086249e-07
as,-0.0,0.0,0.0,0.0,0.0
asano,-3.9496990461632974e-05,-6.981897474498712e-05,-8.807153799839451e-05,-7.256542243310244e-05,-1.967927409046452e-05
